,Product Name,Product Image Link,Brand,Price,Url
362,Mens Solid Polo T-Shirt - Black,,U.S. POLO ASSN., Rs 1499,https://www.shoppersstop.com/u-s-polo-assn--mens-solid-polo-t-shirt/p-203899558/colorChange/203899558_BLACK
363,Mens Slub Briefs - Grey,,CALVIN KLEIN UNDERWEAR, Rs 1199,https://www.shoppersstop.com/calvin-klein-underwear-mens-slub-briefs/p-206676394/colorChange/206676394_GREY
364,Solid Cotton Stretch Slim Fit Mens Trousers - Green,,LIFE,Rs 1399,https://www.shoppersstop.com/life-solid-cotton-stretch-slim-fit-mens-trousers/p-S211834WAYGN/colorChange/S211834WAYGN_GREEN
365,Solid Cotton Slim Fit Mens Casual Shirt - Brown,,VOI JEANS,Rs 1379,https://www.shoppersstop.com/voi-jeans-solid-cotton-slim-fit-mens-casual-shirt/p-S21VOSH1430/colorChange/S21VOSH1430_BROWN
366,Checks Cotton Mens Boxers - Blue,,STOP,Rs 279,https://www.shoppersstop.com/stop-checks-cotton-mens-boxers/p-S21BXR05HRBL/colorChange/S21BXR05HRBL_BLUE
367,Checks Terrylene Rayon Super Slim Fit Mens Trousers - Ltgrey,,VAN HEUSEN,Rs 2339,https://www.shoppersstop.com/van-heusen-checks-terrylene-rayon-super-slim-fit-mens-trousers/p-S21TFTULB187008/colorChange/S21TFTULB187008_LIGHT_GREY
368,Washed Cotton Lycra Slim Fit Mens Denim - Grey,,INFUSE,Rs 999,https://www.shoppersstop.com/infuse-washed-cotton-lycra-slim-fit-mens-denim/p-A21INFDLF15/colorChange/A21INFDLF15_GREY
369,Structured Polyester Viscose Terry Skinny Fit Mens Jacket - Mint,,BLACKBERRYS, Rs 6995,https://www.shoppersstop.com/blackberrys-structured-polyester-viscose-terry-skinny-fit-mens-jacket/p-S21BB48D1BS21F1/colorChange/S21BB48D1BS21F1_MINT
370,Striped Cotton Regular Fit Mens Shirt - White,,LIFE,Rs 899,https://www.shoppersstop.com/life-striped-cotton-regular-fit-mens-shirt/p-S21183HSSTA1WH/colorChange/S21183HSSTA1WH_WHITE
371,Dark Tone Polyester Cotton Slim Fit Mens Jeans - Black,,KILLER,Rs 2239,https://www.shoppersstop.com/killer-dark-tone-polyester-cotton-slim-fit-mens-jeans/p-S219033-SLM-NBL/colorChange/S219033-SLM-NBL_BLACK
372,Solid Cotton Regular Fit Mens Formal Wear Shirt - Pink,,ARROW,Rs 1399,https://www.shoppersstop.com/arrow-solid-cotton-regular-fit-mens-formal-wear-shirt/p-S21ARSHARES1010/colorChange/S21ARSHARES1010_PINK
373,Solid Cotton Mens T-Shirt - Navy,,U.S. POLO ASSN. DENIM,Rs 699,https://www.shoppersstop.com/u-s-polo-assn-denim-solid-cotton-mens-t-shirt/p-S21UDTSH0219/colorChange/S21UDTSH0219_NAVY
374,Stripes Cotton Regular Fit Mens Casual Shirt - Navy,,ALLEN SOLLY,Rs 1699,https://www.shoppersstop.com/allen-solly-stripes-cotton-regular-fit-mens-casual-shirt/p-S21SFQMOPK35726/colorChange/S21SFQMOPK35726_NAVY
375,Stripes Cotton Regular Fit Mens Casual Shirt - Navy,https://sslimages.shoppersstop.com/sys-master/images/hb6/h9b/17172690075678/S21SFQMOPK35726_NAVY.jpg_230Wx334H,ALLEN SOLLY,Rs 1699,https://www.shoppersstop.com/allen-solly-stripes-cotton-regular-fit-mens-casual-shirt/p-S21SFQMOPK35726/colorChange/S21SFQMOPK35726_NAVY
376,Checks Cotton Slim Fit Mens Casual Shirt - Mustard,https://sslimages.shoppersstop.com/sys-master/images/h01/hbe/17173183823902/S21UDSHT0121_MUSTARD.jpg_230Wx334H,U.S. POLO ASSN. DENIM,Rs 1679,https://www.shoppersstop.com/u-s-polo-assn-denim-checks-cotton-slim-fit-mens-casual-shirt/p-S21UDSHT0121/colorChange/S21UDSHT0121_MUSTARD
377,Printed Cotton Blend Mens Casual Kurta - Sky Blue,https://sslimages.shoppersstop.com/sys-master/images/h98/h64/17141189574686/S21MEKUFAGMSKBL_SKY_BLUE.jpg_230Wx334H,BANDEYA, Rs 999,https://www.shoppersstop.com/bandeya-printed-cotton-blend-mens-casual-kurta/p-S21MEKUFAGMSKBL/colorChange/S21MEKUFAGMSKBL_SKY_BLUE
378,Mens Round Neck Checked T-Shirt - Navy,https://sslimages.shoppersstop.com/sys-master/images/h06/haa/14405549424670/206557585_9324.jpg_230Wx334H,STOP,Rs 399,https://www.shoppersstop.com/stop-mens-round-neck-checked-t-shirt/p-206557585/colorChange/206557585_NAVY_BLUE
379,Solid Cotton Blend Mens Lounge Shorts - Grey Melange,https://sslimages.shoppersstop.com/sys-master/images/haf/hfe/16208794681374/S21187SHORT104A_GREY_MELANGE.jpg_230Wx334H,STOP,Rs 349,https://www.shoppersstop.com/stop-solid-cotton-blend-mens-lounge-shorts/p-S21187SHORT104A/colorChange/S21187SHORT104A_GREY_MELANGE
380,Stripes Cotton Regular Fit Mens Shirt - Red,https://sslimages.shoppersstop.com/sys-master/images/ha7/ha4/16353205583902/S21SHUSSHT0123_RED.jpg_230Wx334H,U.S. POLO ASSN.,Rs 1679,https://www.shoppersstop.com/u-s-polo-assn--stripes-cotton-regular-fit-mens-shirt/p-S21SHUSSHT0123/colorChange/S21SHUSSHT0123_RED
381,Solid Polyester Slim Fit Mens Jacket - Black,https://sslimages.shoppersstop.com/sys-master/images/h7e/hae/16398608302110/S21835JK1UEBK_BLACK.jpg_230Wx334H,FRATINI,Rs 2799,https://www.shoppersstop.com/fratini-solid-polyester-slim-fit-mens-jacket/p-S21835JK1UEBK/colorChange/S21835JK1UEBK_BLACK
382,Checks Cotton Slim Fit Mens Casual Shirt - Red,https://sslimages.shoppersstop.com/sys-master/images/h6a/hcb/16607947358238/S21UDSHT0113_RED.jpg_230Wx334H,U.S. POLO ASSN. DENIM,Rs 1609,https://www.shoppersstop.com/u-s-polo-assn-denim-checks-cotton-slim-fit-mens-casual-shirt/p-S21UDSHT0113/colorChange/S21UDSHT0113_RED
383,Printed Cotton Slim Fit Mens Shirt - Ice Blue,https://sslimages.shoppersstop.com/sys-master/images/hc5/h78/16370340167710/S21MFS-11946ICE_ICE_BLUE.jpg_230Wx334H,MUFTI,Rs 1349,https://www.shoppersstop.com/mufti-printed-cotton-slim-fit-mens-shirt/p-S21MFS-11946ICE/colorChange/S21MFS-11946ICE_ICE_BLUE
384,Printed Cotton Regular Fit Mens T-Shirt - White,https://sslimages.shoppersstop.com/sys-master/images/hc7/hb6/17548536217630/S21183RNP456W_WHITE.jpg_230Wx334H,LIFE,Rs 419,https://www.shoppersstop.com/life-printed-cotton-regular-fit-mens-t-shirt/p-S21183RNP456W/colorChange/S21183RNP456W_WHITE
385,Cotton Regular Fit Mens Casual Shirt - Yellow,https://sslimages.shoppersstop.com/sys-master/images/h49/hfb/17171399311390/A21JJ160648401_YELLOW.jpg_230Wx334H,JACK AND JONES, Rs 1999,https://www.shoppersstop.com/jack-and-jones-cotton-regular-fit-mens-casual-shirt/p-A21JJ160648401/colorChange/A21JJ160648401_YELLOW
386,Printed Cotton Regular Fit Mens Casual Shirt - Olive,https://sslimages.shoppersstop.com/sys-master/images/hd8/he5/17173098233886/S21SFQSPPI99494_OLIVE.jpg_230Wx334H,ALLEN SOLLY,Rs 1529,https://www.shoppersstop.com/allen-solly-printed-cotton-regular-fit-mens-casual-shirt/p-S21SFQSPPI99494/colorChange/S21SFQSPPI99494_OLIVE
387,Mid Tone Wash Cotton Skinny Fit Mens Jeans - Blue,,SPYKAR,Rs 3654,https://www.shoppersstop.com/spykar-mid-tone-wash-cotton-skinny-fit-mens-jeans/p-A21MACT02BA065B/colorChange/A21MACT02BA065B_BLUE
388,Printed Cotton Regular Fit Mens T-Shirt - Mustard,,WRANGLER, Rs 899,https://www.shoppersstop.com/wrangler-printed-cotton-regular-fit-mens-t-shirt/p-S21W34480147240/colorChange/S21W34480147240_MUSTARD
389,Light Tone Wash Cotton Stretch Skinny Fit Mens Jeans - Blue,,U.S. POLO ASSN. DENIM,Rs 2099,https://www.shoppersstop.com/u-s-polo-assn-denim-light-tone-wash-cotton-stretch-skinny-fit-mens-jeans/p-S21UDJEN0004/colorChange/S21UDJEN0004_BLUE
390,Mens Round Neck Printed T-Shirt - Navy,,STOP,Rs 374,https://www.shoppersstop.com/stop-mens-round-neck-printed-t-shirt/p-206557573/colorChange/206557573_NAVY_BLUE
391,Solid Polyester Cotton Regular Fit Mens Joggers - Black,,AS TRIBE,Rs 989,https://www.shoppersstop.com/as-tribe-solid-polyester-cotton-regular-fit-mens-joggers/p-S21GCURGFL87509/colorChange/S21GCURGFL87509_BLACK
392,Mid Tone Wash Cotton Super Skinny Fit Mens Jeans - Blue,,SPYKAR,Rs 2459,https://www.shoppersstop.com/spykar-mid-tone-wash-cotton-super-skinny-fit-mens-jeans/p-S21T-01BA-042BU/colorChange/S21T-01BA-042BU_BLUE
393,Solid Cotton Lycra Denim Mens Casual Jacket - Black,,LIFE,Rs 1539,https://www.shoppersstop.com/life-solid-cotton-lycra-denim-mens-casual-jacket/p-S21509JACK01/colorChange/S21509JACK01_BLACK
394,Textured Cotton Regular Fit Mens Work Wear Shirt - Green,,LOUIS PHILIPPE, Rs 2199,https://www.shoppersstop.com/louis-philippe-textured-cotton-regular-fit-mens-work-wear-shirt/p-A21SFMCLPH84408/colorChange/A21SFMCLPH84408_GREEN
395,Mid Tone Wash Cotton Stretch Tapered Fit Mens Jeans - Indigo,,LEVIS, Rs 3999,https://www.shoppersstop.com/levis-mid-tone-wash-cotton-stretch-tapered-fit-mens-jeans/p-S2136087-0291/colorChange/S2136087-0291_INDIGO
396,Solid Cotton Regular Fit Mens Casual Shirt - Yellow,,LEE COOPER,Rs 1259,https://www.shoppersstop.com/lee-cooper-solid-cotton-regular-fit-mens-casual-shirt/p-S21SH-837YEL/colorChange/S21SH-837YEL_YELLOW
397,Printed Cotton Blend Mandarin Neck Mens Occasion Wear Kurta - Blue,,HANGUP, Rs 1999,https://www.shoppersstop.com/hangup-printed-cotton-blend-mandarin-neck-mens-occasion-wear-kurta/p-A21HGSKYBLUEKUR/colorChange/A21HGSKYBLUEKUR_BLUE
398,Printed Cotton Blend Regular Fit Mens Trousers - Green,,ALLEN SOLLY, Rs 1999,https://www.shoppersstop.com/allen-solly-printed-cotton-blend-regular-fit-mens-trousers/p-A21TFQSRFG74985/colorChange/A21TFQSRFG74985_GREEN
399,Mid Tone Wash Cotton Tapered Fit Mens Jeans - Black,,SPYKAR,Rs 2549,https://www.shoppersstop.com/spykar-mid-tone-wash-cotton-tapered-fit-mens-jeans/p-S21KN-01BA-02BL/colorChange/S21KN-01BA-02BL_BLACK
400,Stripes Fit Mens T-Shirt - Olive,https://sslimages.shoppersstop.com/sys-master/images/h92/h04/14525524082718/206638948_9465.jpg_230Wx334H,OCTAVE,Rs 399,https://www.shoppersstop.com/octave-stripes-fit-mens-t-shirt/p-206638948/colorChange/206638948_OLIVE
401,Solid Linen Blend Slim Fit Mens Formal Shirt - White,https://sslimages.shoppersstop.com/sys-master/images/h02/h3d/16744378990622/S21831HSS112WH_WHITE.jpg_230Wx334H,FRATINI,Rs 899,https://www.shoppersstop.com/fratini-solid-linen-blend-slim-fit-mens-formal-shirt/p-S21831HSS112WH/colorChange/S21831HSS112WH_WHITE
402,Solid Nylon Mens Briefs - Blue,https://sslimages.shoppersstop.com/sys-master/images/h5c/hb4/16505323454494/205533120_BLUE.jpg_230Wx334H,JOCKEY, Rs 479,https://www.shoppersstop.com/jockey-solid-nylon-mens-briefs/p-205533120/colorChange/205533120_BLUE
403,Mens Stretch Solid Briefs - White,https://sslimages.shoppersstop.com/sys-master/images/h26/h75/14934364422174/5011811_9100.jpg_230Wx334H,JOCKEY, Rs 239,https://www.shoppersstop.com/jockey-mens-stretch-solid-briefs/p-5011811/colorChange/5011811_WHITE
404,Solid PVC Regular Fit Mens Jacket - White,https://sslimages.shoppersstop.com/sys-master/images/h29/h51/17364921778206/A21MJK02BA011WH_WHITE.jpg_230Wx334H,SPYKAR,Rs 4249,https://www.shoppersstop.com/spykar-solid-pvc-regular-fit-mens-jacket/p-A21MJK02BA011WH/colorChange/A21MJK02BA011WH_WHITE
405,Mens Knitted Casual Socks - Multi,https://sslimages.shoppersstop.com/sys-master/images/h5e/h7a/15943044431902/S21171MSOCKS034_ASSORTED.jpg_230Wx334H,STOP, Rs 299,https://www.shoppersstop.com/stop-mens-knitted-casual-socks/p-S21171MSOCKS034/colorChange/S21171MSOCKS034_ASSORTED
406,Solid Cotton Mens Lounge Trackpant - Beetroot,https://sslimages.shoppersstop.com/sys-master/images/hcc/h12/16208699785246/S21187TRACK102D_BEETROOT.jpg_230Wx334H,STOP,Rs 559,https://www.shoppersstop.com/stop-solid-cotton-mens-lounge-trackpant/p-S21187TRACK102D/colorChange/S21187TRACK102D_BEETROOT
407,Solid Nylon Stretch Mens Hip Briefs - Black,https://sslimages.shoppersstop.com/sys-master/images/h96/hb5/12908365479966/205336602_9212.jpg_230Wx334H,CALVIN KLEIN, Rs 1199,https://www.shoppersstop.com/calvin-klein-solid-nylon-stretch-mens-hip-briefs/p-205336602/colorChange/205336602_BLACK
408,Checks Cotton Regular Fit Mens Casual Shirt - Ecru,https://sslimages.shoppersstop.com/sys-master/images/haf/hcb/16399002697758/S21UDTSH0030_ECRU.jpg_230Wx334H,U.S. POLO ASSN. DENIM,Rs 909,https://www.shoppersstop.com/u-s-polo-assn-denim-checks-cotton-regular-fit-mens-casual-shirt/p-S21UDTSH0030/colorChange/S21UDTSH0030_ECRU
409,Solid INHANCE Cotton Blend Mens Lounge Trackpant - Ltgrey,https://sslimages.shoppersstop.com/sys-master/images/h81/hb8/16208740548638/S21187TRACK102C_LIGHT_GREY.jpg_230Wx334H,STOP,Rs 559,https://www.shoppersstop.com/stop-solid-inhance-cotton-blend-mens-lounge-trackpant/p-S21187TRACK102C/colorChange/S21187TRACK102C_LIGHT_GREY
410,Washed Cotton Lycra Crop Fit Mens Jeans - Black,https://sslimages.shoppersstop.com/sys-master/images/ha5/h3a/16549456052254/S21509DTUSK_BLACK.jpg_230Wx334H,LIFE,Rs 1399,https://www.shoppersstop.com/life-washed-cotton-lycra-crop-fit-mens-jeans/p-S21509DTUSK/colorChange/S21509DTUSK_BLACK
411,Printed Cotton Slim Fit Mens Shirt - Grey,https://sslimages.shoppersstop.com/sys-master/images/h9f/hee/16284168585246/S21509F2PRFS_GREY.jpg_230Wx334H,LIFE,Rs 899,https://www.shoppersstop.com/life-printed-cotton-slim-fit-mens-shirt/p-S21509F2PRFS/colorChange/S21509F2PRFS_GREY
412,Solid Fit Mens T-Shirt - Dark Olive,,OCTAVE,Rs 449,https://www.shoppersstop.com/octave-solid-fit-mens-t-shirt/p-206674838/colorChange/206674838_DARK_OLIVE
413,Mens Solid Briefs - Pack of 2 - Anthra Melange,,STOP,Rs 249,https://www.shoppersstop.com/stop-mens-solid-briefs-pack-of-2/p-A21182TR03BK1WN/colorChange/A21182TR03BK1WN_ANTHRA_MELANGE
414,Mens Knitted Casual Socks - Multi,,STOP, Rs 199,https://www.shoppersstop.com/stop-mens-knitted-casual-socks/p-S21171MSOCKS026/colorChange/S21171MSOCKS026_ASSORTED
415,Printed Ankle Length Cotton Blend Womens Socks - Multi,,JOCKEY, Rs 109,https://www.shoppersstop.com/jockey-printed-ankle-length-cotton-blend-womens-socks/p-205899206/colorChange/205899206_ASSORTED
416,Printed Cotton Blend Fit Mens T-Shirt - Light Olive,,OCTAVE,Rs 629,https://www.shoppersstop.com/octave-printed-cotton-blend-fit-mens-t-shirt/p-205919849/colorChange/205919849_LIGHT_OLIVE
417,Printed Cotton Regular Fit Mens Shorts - Navy,,LIFE,Rs 559,https://www.shoppersstop.com/life-printed-cotton-regular-fit-mens-shorts/p-S21183KSHORT320/colorChange/S21183KSHORT320_NAVY
418,Mens Full Sleeves Slim Fit Casual Solid Shirt - Black,,U.S. POLO ASSN., Rs 1799,https://www.shoppersstop.com/u-s-polo-assn--mens-full-sleeves-slim-fit-casual-solid-shirt/p-200442253/colorChange/200442253_BLACK
419,Solid Cotton Slim Fit Mens Shorts - Stone,,STOP,Rs 699,https://www.shoppersstop.com/stop-solid-cotton-slim-fit-mens-shorts/p-S21181SH5SHST/colorChange/S21181SH5SHST_STONE
420,Color Blocked Fit Mens T-Shirt - Maroon,,OCTAVE,Rs 399,https://www.shoppersstop.com/octave-color-blocked-fit-mens-t-shirt/p-206638936/colorChange/206638936_MAROON
421,Printed Poly Blend Mens Occasion Wear Kurta Set - Multi,,HANGUP,Rs 1899,https://www.shoppersstop.com/hangup-printed-poly-blend-mens-occasion-wear-kurta-set/p-A21HG127APINKSI/colorChange/A21HG127APINKSI_MULTI
422,Light Tone Wash Cotton Regular Fit Mens Jeans - Grey,,WRANGLER, Rs 2599,https://www.shoppersstop.com/wrangler-light-tone-wash-cotton-regular-fit-mens-jeans/p-S21W29249W2201Z/colorChange/S21W29249W2201Z_GREY
423,Mens Regular Fit Solid T-Shirt - Black,,CAMPUS SUTRA,Rs 411,https://www.shoppersstop.com/campus-sutra-mens-regular-fit-solid-t-shirt/p-S20CSHNYSPRCGRC/colorChange/S20CSHNYSPRCGRC_BLACK
424,Printed Cotton Mandarin Neck Mens Occasion Wear Kurta - Multi,,HANGUP, Rs 1999,https://www.shoppersstop.com/hangup-printed-cotton-mandarin-neck-mens-occasion-wear-kurta/p-A21HGK7KURTA/colorChange/A21HGK7KURTA_MULTI
425,Mens Slim Fit Mid Rise Trousers - Brown,https://sslimages.shoppersstop.com/sys-master/images/hb0/hc3/15308413206558/A20411790105_BROWN.jpg_230Wx334H,RODAMO,Rs 899,https://www.shoppersstop.com/rodamo-mens-slim-fit-mid-rise-trousers/p-A20411790105/colorChange/A20411790105_BROWN
426,Striped Cotton Super Slim Fit Mens Casual Wear Shirt - White,https://sslimages.shoppersstop.com/sys-master/images/h8c/h14/16540510453790/S21LYSHFB759656_WHITE.jpg_230Wx334H,LOUIS PHILIPPE SPORTS,Rs 2249,https://www.shoppersstop.com/louis-philippe-sports-striped-cotton-super-slim-fit-mens-casual-wear-shirt/p-S21LYSHFB759656/colorChange/S21LYSHFB759656_WHITE
427,Solid Cotton Slim Fit Mens Shirt - Black,https://sslimages.shoppersstop.com/sys-master/images/h6c/hcd/16370306482206/S21MFS-11799BLA_BLACK.jpg_230Wx334H,MUFTI,Rs 1574,https://www.shoppersstop.com/mufti-solid-cotton-slim-fit-mens-shirt/p-S21MFS-11799BLA/colorChange/S21MFS-11799BLA_BLACK
428,Solid Cotton Linen Mens Occasion Wear Kurta Set - Yellow,https://sslimages.shoppersstop.com/sys-master/images/h3e/h02/17339586510878/A21HGYELLOWWHIT_YELLOW.jpg_230Wx334H,HANGUP,Rs 999,https://www.shoppersstop.com/hangup-solid-cotton-linen-mens-occasion-wear-kurta-set/p-A21HGYELLOWWHIT/colorChange/A21HGYELLOWWHIT_YELLOW
429,Solid Cotton Mens Vest - Charcoal,https://sslimages.shoppersstop.com/sys-master/images/ha7/h38/16505716539422/200319699_CHARCOAL.jpg_230Wx334H,JOCKEY, Rs 299,https://www.shoppersstop.com/jockey-solid-cotton-mens-vest/p-200319699/colorChange/200319699_CHARCOAL
430,Solid Cotton Mens Briefs - White,https://sslimages.shoppersstop.com/sys-master/images/h1a/h53/16508465578014/3939437_WHITE.jpg_230Wx334H,JOCKEY, Rs 398,https://www.shoppersstop.com/jockey-solid-cotton-mens-briefs/p-3939437/colorChange/3939437_WHITE
431,Solid INHANCE Cotton Blend Mens Lounge Bermuda - Anthra Melange,https://sslimages.shoppersstop.com/sys-master/images/h97/hcd/16208906354718/S21187BER105AM_ANTHRA_MELANGE.jpg_230Wx334H,STOP,Rs 419,https://www.shoppersstop.com/stop-solid-inhance-cotton-blend-mens-lounge-bermuda/p-S21187BER105AM/colorChange/S21187BER105AM_ANTHRA_MELANGE
432,Mens Slim Fit Printed Cutaway Collar Formal Shirt - Blue,https://sslimages.shoppersstop.com/sys-master/images/hee/hf0/16082952323102/S21STSH64AGMBL_BLUE.jpg_230Wx334H,STOP,Rs 899,https://www.shoppersstop.com/stop-mens-slim-fit-printed-cutaway-collar-formal-shirt/p-S21STSH64AGMBL/colorChange/S21STSH64AGMBL_BLUE
433,Printed Cotton Blend Regular Fit Mens Joggers - Jade,https://sslimages.shoppersstop.com/sys-master/images/h64/hd0/16233914925086/S21183PRINJOAJ_JADE.jpg_230Wx334H,ALTLIFE,Rs 979,https://www.shoppersstop.com/altlife-printed-cotton-blend-regular-fit-mens-joggers/p-S21183PRINJOAJ/colorChange/S21183PRINJOAJ_JADE
434,Printed Cotton Viscose Mandarin Neck Mens Occasion Wear Kurta - Blue,https://sslimages.shoppersstop.com/sys-master/images/hdc/h9f/17340925771806/A21HGK3SHORTKUR_BLUE.jpg_230Wx334H,HANGUP, Rs 1399,https://www.shoppersstop.com/hangup-printed-cotton-viscose-mandarin-neck-mens-occasion-wear-kurta/p-A21HGK3SHORTKUR/colorChange/A21HGK3SHORTKUR_BLUE
435,Stripes Cotton Regular Fit Mens T-Shirt - Black,https://sslimages.shoppersstop.com/sys-master/images/hb6/hbf/17173052817438/S21L40486CB0T21_BLACK.jpg_230Wx334H,LEE, Rs 1999,https://www.shoppersstop.com/lee-stripes-cotton-regular-fit-mens-t-shirt/p-S21L40486CB0T21/colorChange/S21L40486CB0T21_BLACK
436,Solid Polyester Blend Mandarin Neck Mens Occasion Wear Kurta - Red,https://sslimages.shoppersstop.com/sys-master/images/h64/hb0/17342645501982/A21HGK63ONLYKUR_RED.jpg_230Wx334H,HANGUP,Rs 899,https://www.shoppersstop.com/hangup-solid-polyester-blend-mandarin-neck-mens-occasion-wear-kurta/p-A21HGK63ONLYKUR/colorChange/A21HGK63ONLYKUR_RED
437,Solid Cotton Mens Festive Wear Kurta - Yellow,,BANDEYA, Rs 1299,https://www.shoppersstop.com/bandeya-solid-cotton-mens-festive-wear-kurta/p-A21SULFKURLK-14/colorChange/A21SULFKURLK-14_YELLOW
438,Printed Cotton Blend Mens Casual Kurta - Indigo,,BANDEYA, Rs 999,https://www.shoppersstop.com/bandeya-printed-cotton-blend-mens-casual-kurta/p-S21MEKUFAGMLTIN/colorChange/S21MEKUFAGMLTIN_INDIGO
439,Slim Fit Mens Jeans - Dark Blue,,LOUIS PHILIPPE JEANS,Rs 1699,https://www.shoppersstop.com/louis-philippe-jeans-slim-fit-mens-jeans/p-205440368/colorChange/205440368_DARK_BLUE
440,Solid Polyester Viscose Mandarin Neck Mens Occasion Wear Kurta - Green,,HANGUP,Rs 499,https://www.shoppersstop.com/hangup-solid-polyester-viscose-mandarin-neck-mens-occasion-wear-kurta/p-A21HGMEHNDIMAGI/colorChange/A21HGMEHNDIMAGI_GREEN
441,Solid Cotton Blend Men's T-Shirt - Dark_red,,STOP,Rs 559,https://www.shoppersstop.com/stop-solid-cotton-blend-men-s-t-shirt/p-S21187STRPOL07A/colorChange/S21187STRPOL07A_DARK_RED
442,Solid Fit Mens T-Shirt - Blue,,JACK AND JONES, Rs 999,https://www.shoppersstop.com/jack-and-jones-solid-fit-mens-t-shirt/p-SS21JJ256491702/colorChange/SS21JJ256491702_BLUE
443,Structured Polyester Viscose Terry Slim Fit Mens Suit - Navy,,BLACKBERRYS, Rs 7995,https://www.shoppersstop.com/blackberrys-structured-polyester-viscose-terry-slim-fit-mens-suit/p-S21BB22N1BS21FL/colorChange/S21BB22N1BS21FL_NAVY
444,Mid Tone Cotton Straight Fit Mens Jeans - Blue,,LEE COOPER,Rs 1539,https://www.shoppersstop.com/lee-cooper-mid-tone-cotton-straight-fit-mens-jeans/p-S21CR60BLU/colorChange/S21CR60BLU_BLUE
445,Solid Fit Mens T-Shirt - White,,JACK AND JONES, Rs 899,https://www.shoppersstop.com/jack-and-jones-solid-fit-mens-t-shirt/p-SS21JJ256476602/colorChange/SS21JJ256476602_WHITE
446,Mid Tone Wash Cotton Slim Fit Mens Jeans - Blue,,WRANGLER, Rs 3999,https://www.shoppersstop.com/wrangler-mid-tone-wash-cotton-slim-fit-mens-jeans/p-S21W34546W2283G/colorChange/S21W34546W2283G_BLUE
447,Mens Solid Polo T-Shirt - Orange,,U.S. POLO ASSN., Rs 1499,https://www.shoppersstop.com/u-s-polo-assn--mens-solid-polo-t-shirt/p-203899551/colorChange/203899551_ORANGE
448,Solid Blend Mens Occasion Wear Kurta Set - Multi,,HANGUP,Rs 1899,https://www.shoppersstop.com/hangup-solid-blend-mens-occasion-wear-kurta-set/p-A21HG52AMAHROON/colorChange/A21HG52AMAHROON_MULTI
449,Solid Polyester Cotton Regular Fit Mens Joggers - Teal,,AS TRIBE,Rs 989,https://www.shoppersstop.com/as-tribe-solid-polyester-cotton-regular-fit-mens-joggers/p-S21GCURGFV81295/colorChange/S21GCURGFV81295_TEAL_GREY
450,Checks Cotton Regular Fit Mens Shirt - Mustard,https://sslimages.shoppersstop.com/sys-master/images/haa/h2d/16614938279966/S21UDSHT0019_MUSTARD.jpg_230Wx334H,U.S. POLO ASSN. DENIM,Rs 1539,https://www.shoppersstop.com/u-s-polo-assn-denim-checks-cotton-regular-fit-mens-shirt/p-S21UDSHT0019/colorChange/S21UDSHT0019_MUSTARD
451,Mens 2 Pocket Printed Pyjamas - Multi,https://sslimages.shoppersstop.com/B8AC9759D45547D9AEF177F0DE13B7C8/img/1C75BE7E5FBA4954931DE1F2306554B6/205337272_9900_1C75BE7E5FBA4954931DE1F2306554B6.jpg,VAN HEUSEN, Rs 1049,https://www.shoppersstop.com/van-heusen-mens-2-pocket-printed-pyjamas/p-205337272/colorChange/205337272_ASSORTED
452,Printed Nylon Mens Briefs - Grey,https://sslimages.shoppersstop.com/sys-master/images/h72/hd5/16508471574558/204914939_GREY.jpg_230Wx334H,JOCKEY, Rs 579,https://www.shoppersstop.com/jockey-printed-nylon-mens-briefs/p-204914939/colorChange/204914939_GREY
453,Printed Cotton Regular Fit Mens Shirt - White,https://sslimages.shoppersstop.com/sys-master/images/hb9/h17/16353848688670/S21SHUSSHT0003_WHITE.jpg_230Wx334H,U.S. POLO ASSN.,Rs 1679,https://www.shoppersstop.com/u-s-polo-assn--printed-cotton-regular-fit-mens-shirt/p-S21SHUSSHT0003/colorChange/S21SHUSSHT0003_WHITE
454,Solid Cotton Regular Fit Mens T-Shirt - Blue,https://sslimages.shoppersstop.com/sys-master/images/hb7/he1/17505793441822/A2130POA1AMK479_BLUE.jpg_230Wx334H,TOMMY HILFIGER, Rs 2999,https://www.shoppersstop.com/tommy-hilfiger-solid-cotton-regular-fit-mens-t-shirt/p-A2130POA1AMK479/colorChange/A2130POA1AMK479_BLUE
455,Solid Cotton Slim Fit Mens T-Shirt - Green,https://sslimages.shoppersstop.com/sys-master/images/he7/ha7/16760528502814/S21T-01BA-090GR_GREEN.jpg_230Wx334H,SPYKAR,Rs 1019,https://www.shoppersstop.com/spykar-solid-cotton-slim-fit-mens-t-shirt/p-S21T-01BA-090GR/colorChange/S21T-01BA-090GR_GREEN
456,Dark Tone Wash Cotton Stretch Skinny Fit Mens Jeans - Navy,https://sslimages.shoppersstop.com/sys-master/images/h7c/hb3/17024572882974/S21L40007248147_NAVY_BLUE.jpg_230Wx334H,LEE, Rs 3799,https://www.shoppersstop.com/lee-dark-tone-wash-cotton-stretch-skinny-fit-mens-jeans/p-S21L40007248147/colorChange/S21L40007248147_NAVY_BLUE
457,Slim Fit Mens T-Shirt - Aqua,https://sslimages.shoppersstop.com/sys-master/images/hc7/h10/17094583812126/S21UDTSH0228_AQUA.jpg_230Wx334H,U.S. POLO ASSN. DENIM,Rs 1329,https://www.shoppersstop.com/u-s-polo-assn-denim-slim-fit-mens-t-shirt/p-S21UDTSH0228/colorChange/S21UDTSH0228_AQUA
